4	8	37	38	43	44
1	5	8	27	36	48
10	15	17	18	47	48
4	9	13	35	40	44
2	7	25	27	39	44
30	31	32	33	37	43
4	5	38	40	43	44
7	11	22	25	33	44
4	20	28	30	47	49
4	17	25	32	37	45
7	22	23	38	47	49
2	11	22	25	38	40
1	8	9	29	33	48
1	5	6	11	17	45
7	10	21	31	41	45
6	18	25	33	34	45
3	18	27	31	36	47
7	13	29	39	42	46
1	11	12	26	42	47
21	31	32	34	38	46
2	8	16	20	42	46
19	22	25	26	28	42
3	11	13	25	30	37
4	24	37	39	43	47
12	24	27	29	43	49
13	21	25	34	35	46
2	8	11	44	46	48
2	22	23	28	40	49
12	18	25	47	48	49
1	19	24	43	44	46
19	27	31	39	40	44
1	15	19	30	40	47
1	4	20	29	33	35
3	5	18	25	46	48
2	10	33	37	40	41
7	22	25	36	37	48
7	20	26	30	40	42
14	25	34	43	44	46
1	2	4	30	38	40
2	3	15	22	27	42
2	14	15	16	20	26
3	4	7	10	17	22
3	5	7	24	26	42
11	18	23	26	36	38
4	18	22	23	27	37
4	26	27	32	40	48
3	8	11	37	40	42
7	23	34	35	37	42
2	9	10	15	25	38
7	33	37	41	47	49
6	9	25	30	41	42
11	17	20	33	43	49
8	20	23	27	28	41
1	17	21	23	28	46
12	28	32	33	36	48
4	10	23	24	25	30
12	19	26	27	33	38
4	18	23	26	43	44
2	4	6	12	28	40
1	9	25	33	38	44
1	6	25	27	35	38
6	16	22	28	34	35
2	15	28	30	32	41
3	11	25	35	36	48
6	7	12	26	29	44
10	11	23	31	35	47
2	14	22	24	28	34
10	17	20	22	40	41
6	10	17	29	35	47
9	30	32	34	41	48
2	6	18	22	23	27
6	12	13	32	37	39
21	25	33	37	38	44
11	12	31	34	44	45
6	18	22	23	31	38
1	8	12	27	39	45
11	22	37	39	40	42
2	17	31	34	37	43
6	12	14	16	27	43
13	17	20	24	27	47
6	18	29	35	40	42
1	2	5	8	25	27
4	17	22	25	32	36
6	15	17	20	34	41
2	6	15	31	48	49
8	9	26	34	42	47
8	13	23	34	35	39
16	26	27	35	47	48
2	8	13	22	42	43
13	15	31	40	44	46
1	9	10	11	15	34
2	16	19	23	33	35
1	7	28	29	31	46
4	16	17	26	30	36
29	36	41	42	44	49
2	12	14	24	31	44
3	7	14	33	35	38
9	13	20	26	31	42
2	7	18	25	27	48
1	6	17	19	29	48
2	9	11	21	24	42
4	12	24	28	33	36
3	9	33	36	37	38
4	12	21	22	24	31
2	10	14	15	28	44
14	19	24	25	31	41
9	11	30	36	45	49
11	22	26	28	45	49
5	25	33	41	44	49
22	26	32	38	39	45
10	15	21	25	38	48
1	6	17	29	32	44
9	34	41	42	43	46
16	23	30	33	38	49
4	21	23	29	47	48
4	5	10	22	25	26
12	13	16	21	33	49
2	25	26	31	34	48
32	34	39	41	42	44
1	5	10	26	31	40
3	12	15	28	35	37
14	16	19	24	30	33
2	12	13	38	40	43
6	7	9	18	38	46
1	3	28	47	48	49
11	12	20	43	45	49
4	6	28	31	37	46
3	4	15	24	27	28
8	12	17	26	37	42
13	19	21	34	36	46
2	5	7	17	27	47
11	13	24	27	41	48
11	13	18	20	28	33
6	7	24	26	35	38
11	24	27	31	40	48
5	15	17	23	26	37
4	11	15	26	33	40
8	9	29	30	33	43
4	32	42	43	45	46
4	10	14	37	43	48
1	6	8	23	37	47
24	26	27	39	41	49
17	22	37	43	46	48
5	11	13	29	35	49
10	21	24	30	32	33
2	26	37	38	39	47
1	3	26	32	38	48
1	2	7	10	11	35
9	18	26	35	39	45
4	10	18	20	25	43
16	29	39	40	41	47
22	23	25	32	35	36
1	4	27	28	43	46
1	20	25	31	32	39
16	19	26	32	38	39
16	18	21	26	32	47
5	13	27	28	32	33
2	9	14	38	40	44
3	9	24	28	31	38
2	8	11	15	17	35
16	18	24	29	36	44
6	13	28	29	42	43
24	28	32	40	46	49
1	25	33	35	37	44
9	21	25	27	39	40
9	16	26	29	35	40
19	31	32	36	40	49
5	6	25	29	37	43
4	9	16	34	38	40
7	14	30	36	38	39
15	16	21	25	32	33
1	7	11	13	15	25
5	16	22	41	44	45
1	11	17	25	42	48
20	33	36	38	39	43
2	4	5	8	29	42
7	12	26	42	44	49
5	13	14	22	29	32
3	5	11	27	32	36
9	10	15	17	20	40
4	11	20	24	33	48
12	23	26	27	31	43
19	21	30	34	41	45
10	15	25	28	30	40
22	31	32	33	35	38
4	6	20	29	31	37
1	2	12	30	40	47
5	18	23	24	30	33
2	6	17	20	25	38
6	7	19	22	46	47
4	19	28	43	44	46
2	5	24	37	43	48
1	7	8	9	24	41
14	19	23	27	30	47
5	7	12	25	34	49
1	10	14	23	45	49
3	5	22	27	34	35
3	4	7	12	30	42
6	17	19	20	29	44
10	19	27	35	42	45
12	18	22	25	29	42
21	24	28	35	44	45
1	14	19	34	35	36
17	19	24	30	34	35
1	14	21	28	43	47
4	9	20	23	24	41
19	22	33	40	42	49
9	20	21	27	33	42
3	16	21	29	33	44
27	28	31	34	35	49
3	11	22	36	43	44
3	5	15	30	38	44
6	15	23	24	25	32
1	14	16	18	48	49
12	30	31	34	35	49
12	13	24	25	41	42
5	19	21	31	43	48
1	11	12	13	42	43
14	18	33	35	39	41
11	28	40	42	46	49
3	16	17	23	39	47
9	12	13	24	26	48
4	18	25	29	34	36
6	7	36	39	42	46
2	3	4	5	6	26
2	11	20	29	35	46
1	8	18	29	32	38
12	15	25	29	30	44
1	11	19	20	24	34
3	18	27	38	44	49
12	15	20	22	26	32
1	9	13	23	46	48
3	29	35	38	43	49
13	29	37	38	45	48
4	5	18	20	22	41
10	15	25	27	32	46
18	26	30	32	40	46
4	6	11	17	20	48
4	12	19	27	41	45
19	20	24	29	43	45
7	14	19	29	32	33
7	10	17	25	28	41
9	22	31	35	43	48
10	17	28	33	34	38
2	11	21	31	36	41
7	25	27	32	33	41
1	4	19	23	31	32
2	5	6	24	26	44
1	7	19	26	31	38
1	5	28	32	35	36
4	27	29	31	39	41
18	23	29	32	40	44
1	5	7	12	13	36
9	20	26	27	32	48
9	28	29	38	46	49
8	15	32	41	45	48
3	7	11	26	42	43
5	24	36	38	40	47
6	19	20	30	46	48
7	11	15	22	37	39
3	20	21	38	39	43
9	13	14	34	38	49
2	19	30	31	37	42
2	10	14	38	41	49
14	16	23	25	30	36
1	6	11	12	16	20
19	27	29	31	38	44
6	8	14	20	27	34
5	15	21	32	34	35
4	9	15	22	38	45
11	13	22	27	33	48
5	15	22	36	37	43
1	3	14	21	22	47
18	32	34	38	40	48
8	33	38	44	47	49
3	11	24	45	46	49
8	23	31	33	35	39
3	17	39	41	42	48
2	8	10	11	22	35
5	9	16	38	40	41
1	12	22	31	39	45
12	18	23	25	40	44
24	33	36	44	45	49
2	13	29	37	47	49
10	11	17	32	36	49
12	36	40	42	44	48
5	6	17	23	27	47
14	22	25	35	44	48
15	30	31	32	41	48
2	19	29	36	43	49
12	15	16	20	29	45
4	12	17	41	42	47
14	19	34	35	39	42
3	9	22	23	40	41
1	13	15	34	40	49
1	11	14	16	36	48
10	33	36	39	47	48
7	10	11	12	35	43
1	15	26	27	28	32
4	9	18	28	33	49
16	21	31	46	47	48
2	10	25	29	30	42
5	6	29	30	32	45
9	13	23	27	38	40
11	15	16	34	40	43
6	12	16	36	37	48
10	16	35	36	37	44
6	7	15	24	44	47
8	13	18	29	35	49
6	11	24	27	31	45
14	39	40	43	45	48
10	12	16	30	39	42
3	8	21	26	33	42
4	6	15	25	35	49
8	10	11	18	23	45
6	15	29	30	38	47
3	14	23	26	36	46
4	13	27	29	30	47
2	15	18	27	29	43
9	16	17	29	37	44
4	9	14	41	45	47
2	10	15	26	32	37
6	8	14	23	26	46
3	4	29	35	38	49
1	8	11	19	47	49
3	13	14	15	21	31
9	14	24	27	33	36
2	24	25	26	41	46
7	13	18	22	26	36
26	27	33	38	40	46
18	23	26	28	44	49
6	8	11	15	31	32
2	7	8	27	31	41
3	9	31	43	46	49
5	7	13	20	22	44
2	8	15	27	30	39
16	27	30	34	38	47
5	10	15	26	33	49
10	22	24	26	31	39
1	7	11	14	29	36
10	19	28	36	44	47
3	28	29	33	35	40
6	10	31	44	46	48
4	18	32	44	46	49
10	11	13	32	39	49
6	22	33	35	41	44
2	8	10	14	27	42
4	5	24	30	32	39
20	23	36	38	39	44
2	20	21	23	26	36
4	7	16	18	28	48
9	10	20	32	36	47
3	20	21	24	35	42
6	10	22	24	25	32
4	17	23	24	35	37
1	3	7	24	34	43
2	7	16	24	43	48
5	8	15	40	44	49
3	7	14	16	43	45
8	14	16	29	30	45
8	29	30	34	35	39
1	18	29	34	46	49
3	5	17	37	47	49
2	17	19	23	38	47
2	23	37	39	43	45
2	6	13	26	32	34
13	18	33	45	47	48
10	28	33	37	40	41
9	11	15	18	33	46
1	2	3	11	26	47
11	12	17	23	34	41
15	30	32	33	36	37
8	12	16	20	28	41
8	23	27	29	43	47
6	18	21	27	28	36
6	17	29	35	44	48
4	6	18	39	41	49
6	10	11	21	42	48
2	25	27	28	38	42
3	11	13	28	32	36
7	9	10	11	18	23
19	24	30	41	43	44
2	8	12	20	35	45
7	24	25	31	35	46
12	15	17	25	35	36
3	14	18	19	24	38
3	9	20	34	35	38
4	23	29	31	37	43
1	4	20	30	43	47
26	34	36	41	47	48
5	13	20	25	38	40
3	10	21	33	36	49
8	9	17	25	42	43
3	7	20	26	29	42
3	6	14	19	22	32
8	21	24	32	43	49
6	7	20	35	44	47
13	21	28	33	39	47
2	9	12	15	38	39
2	16	25	26	37	39
32	39	42	44	48	49
1	13	23	25	32	43
15	21	24	33	38	39
18	23	29	33	37	44
2	11	13	20	36	40
10	15	32	36	37	39
3	5	21	31	42	47
3	9	10	18	37	39
6	11	14	15	25	46
20	24	27	28	38	40
19	21	29	37	40	43
7	16	23	37	41	42
6	11	25	32	37	42
13	17	20	27	33	48
4	23	32	36	42	49
13	20	26	44	48	49
5	9	17	23	36	47
11	12	39	41	43	45
12	13	16	26	32	47
3	5	25	34	44	46
9	10	21	22	24	44
2	23	28	29	44	47
3	7	28	30	33	37
11	14	25	40	42	48
3	18	20	21	30	40
10	11	26	29	32	45
1	13	18	25	28	30
6	12	16	20	39	41
1	16	28	30	34	48
2	18	27	31	38	39
4	13	21	25	26	31
20	22	25	26	33	37
10	23	26	33	38	45
13	15	24	32	36	49
4	11	20	32	33	48
5	10	13	28	32	43
7	8	13	32	33	43
4	18	21	25	26	31
27	36	37	41	47	49
3	6	26	34	37	47
1	9	12	24	31	38
11	13	35	38	41	42
2	4	6	8	31	44
17	33	37	39	45	49
12	18	21	27	41	44
8	23	28	40	42	45
2	12	19	41	47	48
7	15	26	32	37	41
1	6	13	16	30	43
19	24	35	36	37	38
2	3	5	8	13	43
3	23	27	32	36	48
3	10	13	14	23	28
3	4	6	18	46	47
19	29	31	36	41	48
6	9	22	24	30	33
7	13	15	23	29	33
19	22	27	31	45	46
5	7	18	22	38	41
3	12	35	36	44	48
1	8	9	28	32	38
6	7	16	23	44	47
14	15	27	37	41	48
3	18	34	37	42	45
5	16	17	24	30	42
5	8	9	10	24	38
4	27	33	36	40	41
3	16	17	26	40	43
7	20	27	39	42	44
18	20	35	40	42	49
5	7	20	40	45	48
2	15	22	24	28	35
17	18	25	27	28	36
3	8	22	25	35	49
1	2	10	29	30	35
13	20	26	42	44	45
4	9	16	29	39	49
15	25	27	32	46	48
2	16	19	38	46	49
6	17	26	39	44	47
4	8	11	17	38	39
6	8	16	20	33	47
2	14	17	29	36	44
11	16	17	35	41	44
1	6	17	21	24	46
3	9	25	37	39	47
19	21	32	37	48	49
4	25	27	33	40	44
11	14	24	32	36	42
7	19	29	37	42	46
4	7	11	32	46	49
7	9	31	39	44	48
2	12	15	24	31	39
2	16	17	34	39	40
5	10	18	21	29	34
10	20	28	37	46	48
3	13	17	30	37	44
13	22	32	39	41	43
10	13	19	32	35	43
5	15	38	41	42	49
18	22	29	32	34	44
2	18	30	36	39	47
9	27	30	33	36	48
9	24	26	29	39	49
2	5	6	8	22	24
4	10	21	31	35	37
1	3	21	26	38	46
19	29	39	42	48	49
1	12	18	20	27	28
12	25	31	36	45	47
6	12	14	20	34	46
5	27	34	35	37	49
6	25	27	30	34	39
12	24	32	36	40	42
5	14	22	23	37	47
1	8	26	27	29	44
2	14	19	25	26	39
5	14	20	26	30	41
6	8	9	29	31	44
15	17	20	35	38	44
13	17	20	25	41	46
2	3	6	21	22	44
6	18	25	32	41	46
4	11	13	15	46	47
15	17	26	27	40	41
3	18	27	29	32	36
6	8	11	14	41	49
7	8	24	30	33	37
10	18	22	34	35	43
5	20	25	33	41	43
14	24	26	29	30	40
1	6	7	28	29	42
8	22	26	30	31	48
9	12	21	31	37	44
1	2	6	13	30	34
15	17	18	26	34	49
18	22	23	27	32	36
5	24	28	30	44	49
9	16	22	26	44	46
4	6	8	10	15	31
10	12	21	34	44	49
7	10	34	37	40	41
6	12	17	18	30	32
4	7	9	14	22	38
9	10	23	24	36	49
6	11	18	19	24	39
4	6	20	25	32	42
8	9	15	18	30	42
2	14	18	21	29	45
1	3	10	11	18	25
1	7	11	22	30	42
1	15	16	21	24	32
2	7	15	17	39	43
5	8	10	11	18	31
5	9	12	19	21	28
4	5	12	17	28	45
7	18	34	38	40	49
3	15	28	33	38	43
17	18	19	34	46	48
12	15	19	27	28	48
5	14	24	34	46	48
5	7	16	18	22	45
16	24	26	28	39	45
11	12	22	33	41	42
7	8	18	19	32	49
12	13	18	19	28	37
3	5	24	35	42	46
14	15	19	20	25	33
8	12	30	32	35	38
10	12	25	41	47	49
5	32	36	39	40	45
11	12	14	35	37	43
5	9	10	25	26	45
6	10	15	17	25	41
1	5	18	35	45	48
8	20	25	30	36	37
1	5	16	19	24	48
12	16	28	32	35	39
3	14	15	19	24	42
2	27	28	41	44	46
2	17	23	35	43	46
6	11	24	26	29	36
8	19	21	32	33	36
9	21	26	29	36	38
1	7	17	28	44	49
3	4	15	19	32	41
2	5	22	29	39	46
4	5	15	22	25	39
10	24	31	40	41	49
11	14	29	31	37	49
1	3	5	17	27	30
1	5	21	36	37	42
14	19	20	21	35	47
2	16	18	36	45	46
9	15	28	31	42	43
11	13	19	25	27	30
3	4	11	39	40	46
4	17	32	35	41	48
6	16	25	37	40	41
14	16	22	30	35	47
20	22	31	40	41	47
4	9	14	31	32	48
1	3	18	21	39	45
11	16	18	27	32	39
17	35	36	43	45	46
8	12	30	32	45	49
1	37	39	43	44	47
6	16	17	41	42	49
6	12	15	16	28	48
3	9	11	26	36	40
2	8	29	31	32	43
2	9	14	18	21	26
4	18	23	24	32	45
2	4	8	17	25	41
4	24	33	34	38	39
8	9	13	14	21	41
12	16	17	23	31	36
3	12	18	23	35	43
9	17	18	19	40	46
24	32	33	35	37	40
32	34	44	45	48	49
7	9	28	32	38	40
7	26	31	32	36	41
7	8	10	29	39	47
7	10	22	23	25	41
2	27	31	38	40	48
5	12	37	39	41	46
1	4	22	26	33	47
1	15	19	31	32	43
3	5	10	13	38	41
4	5	24	27	42	47
3	21	32	39	42	48
1	25	26	28	34	48
4	16	22	28	30	36
7	9	11	13	32	40
1	20	38	40	41	42
4	16	21	22	36	46
7	10	22	28	31	44
19	21	30	35	36	43
14	24	34	35	43	46
10	12	17	37	38	49
10	23	26	31	33	47
11	20	26	27	38	49
4	5	20	42	47	49
18	24	31	37	43	49
3	5	20	24	36	49
13	16	21	22	27	43
2	4	6	33	36	40
5	6	15	19	30	33
5	11	37	38	42	44
4	8	31	34	38	49
5	15	33	43	48	49
9	19	26	34	43	47
2	5	6	8	10	16
2	15	22	37	39	41
5	8	17	23	40	47
5	13	18	29	32	35
3	19	24	25	37	40
7	8	26	37	40	43
6	13	18	34	42	49
2	6	18	33	36	47
15	24	30	32	43	46
14	15	17	25	34	49
3	12	18	24	37	42
3	25	27	33	42	49
5	11	19	23	25	26
15	24	25	34	43	46
9	11	13	22	40	46
1	7	27	31	32	41
16	22	31	37	46	47
2	3	17	21	38	46
2	21	24	26	32	42
7	9	19	22	29	35
9	11	20	24	34	39
16	17	33	35	40	41
1	4	17	35	37	48
5	7	21	25	29	36
10	12	14	25	29	30
3	23	24	28	37	49
20	24	27	34	43	47
2	10	18	22	34	37
4	10	20	42	43	48
2	4	5	27	28	35
1	19	25	36	40	44
6	17	18	26	35	39
3	9	28	32	36	37
1	11	26	34	35	49
1	12	18	22	46	49
3	6	14	25	40	41
3	4	19	21	29	41
7	8	20	23	35	42
5	17	19	20	43	47
3	13	18	25	26	38
4	9	23	24	28	34
3	12	26	31	42	49
3	6	7	9	10	32
8	14	33	38	43	49
4	7	34	36	46	48
4	12	21	24	29	39
4	11	17	42	43	45
8	12	14	17	27	46
1	7	15	25	32	49
10	20	21	38	46	49
20	29	35	42	46	48
6	9	10	12	37	42
1	8	17	18	40	42
6	12	15	33	37	42
12	30	44	45	46	48
2	15	16	44	46	49
7	9	23	28	38	39
3	18	26	28	31	33
2	15	24	33	37	46
19	23	27	46	47	48
5	7	8	21	42	46
2	3	27	32	33	36
4	20	26	29	32	48
9	27	32	37	44	47
3	21	24	25	32	34
4	8	13	20	21	36
3	5	9	27	35	37
2	4	8	23	40	49
4	10	17	28	29	35
6	7	12	32	39	45
9	21	23	38	43	47
13	26	39	42	46	47
2	19	21	25	26	39
1	13	20	22	40	46
11	13	14	18	27	29
8	11	16	17	37	47
9	11	20	38	42	47
2	3	12	15	30	32
12	13	26	28	31	43
5	15	17	24	38	49
2	3	4	7	25	36
4	16	19	21	24	44
4	14	16	38	42	46
4	8	12	32	40	41
6	8	10	16	21	34
7	17	19	22	23	27
4	8	17	21	25	29
5	6	9	35	36	47
5	17	18	24	26	41
4	11	12	16	25	43
5	7	19	22	42	48
4	9	16	22	31	34
2	3	7	33	41	42
6	12	24	31	43	48
10	18	28	32	35	38
19	37	38	39	44	48
5	6	7	10	22	38
19	20	42	43	44	49
14	17	18	33	35	41
9	12	16	21	41	42
1	16	29	37	38	45
14	36	40	41	43	44
11	19	25	27	37	43
1	5	9	17	37	49
12	13	16	17	26	40
6	7	12	23	35	36
2	6	13	26	32	45
8	12	24	33	41	49
1	4	16	25	31	48
34	35	39	47	48	49
9	15	26	29	38	42
9	11	31	42	45	47
10	11	20	24	28	46
5	24	29	32	37	44
22	26	27	29	33	37
10	15	17	21	34	38
12	20	27	34	36	47
4	9	24	29	30	41
4	14	21	32	43	49
3	8	9	13	15	39
5	8	11	19	28	34
3	21	23	25	27	47
19	20	22	34	38	43
5	14	15	20	28	45
1	3	8	17	23	30
9	17	21	22	28	32
22	26	36	43	47	48
2	9	14	16	37	44
4	6	23	29	38	41
4	7	25	39	40	49
3	7	12	27	42	46
3	23	28	30	41	45
8	18	19	29	37	42
4	11	19	29	38	39
7	11	26	30	36	47
1	10	37	43	44	47
26	29	31	35	36	41
18	19	20	22	35	40
2	10	23	34	42	44
3	15	19	20	40	41
4	7	22	26	41	46
2	5	19	20	40	47
8	12	15	29	31	40
10	12	33	40	43	44
9	16	26	30	35	42
12	15	22	35	42	49
3	6	19	33	38	43
10	11	28	38	43	47
11	12	14	30	32	39
9	11	18	30	36	46
12	27	33	34	43	47
10	22	27	31	44	45
2	4	11	22	39	44
2	6	19	21	36	45
7	11	14	35	41	45
7	27	37	40	44	49
24	25	26	30	31	32
6	17	36	37	42	44
1	10	26	30	31	37
12	19	22	25	32	45
9	12	18	31	38	41
21	29	31	32	38	46
2	14	16	19	25	41
4	6	17	22	34	42
9	10	11	16	35	44
18	20	23	25	31	38
6	19	23	30	36	45
14	21	22	23	25	42
9	20	37	39	46	48
11	18	19	20	33	48
3	4	7	12	27	33
11	15	17	41	46	49
16	35	42	46	47	48
8	12	19	33	43	45
18	20	24	32	41	43
1	5	21	40	41	45
7	11	27	28	41	47
1	9	25	35	36	46
1	8	22	32	34	40
11	17	21	23	28	31
9	19	23	38	45	49
1	33	43	46	48	49
1	6	7	20	45	46
3	25	33	38	42	43
2	4	14	16	22	23
1	6	17	27	29	42
20	25	26	31	33	40
4	15	20	24	27	40
13	15	16	19	20	27
10	15	22	23	26	36
5	7	12	27	41	44
3	8	11	21	26	45
15	16	19	39	42	47
2	12	14	19	23	30
7	21	22	33	37	39
8	16	18	36	38	45
4	12	27	30	37	44
1	9	14	15	22	49
13	16	18	27	47	49
10	13	18	41	42	43
10	14	22	39	41	49
14	15	28	32	33	34
6	18	29	40	48	49
4	5	20	23	31	43
3	10	24	33	46	47
13	15	30	31	42	44
1	9	10	23	26	37
7	19	38	40	42	49
2	16	27	32	39	46
19	29	31	39	40	45
6	10	24	31	47	49
4	7	10	21	30	40
7	15	21	25	28	34
15	25	27	30	42	48
1	10	13	15	35	45
5	9	14	28	31	33
2	5	6	18	25	29
6	11	12	16	17	27
16	23	26	28	45	46
3	5	8	23	43	48
11	15	17	20	34	41
10	14	19	42	44	46
5	25	30	31	38	41
7	17	22	26	27	35
4	9	20	21	25	35
17	20	27	39	47	49
3	8	13	23	35	38
6	10	14	16	23	28
15	16	31	32	37	49
1	19	32	37	39	48
18	23	26	32	34	45
2	3	28	31	42	49
8	14	17	34	38	43
6	32	33	35	44	47
8	16	22	27	28	29
4	6	18	28	29	45
10	22	23	30	34	40
2	5	6	15	18	27
1	3	31	37	40	45
10	21	27	29	32	49
5	17	18	22	28	47
3	13	14	27	38	39
6	12	15	30	31	49
1	16	28	30	35	36
5	12	18	26	39	42
4	5	9	15	20	26
5	12	22	23	36	49
4	6	8	14	26	29
3	8	14	37	41	42
4	5	9	15	17	26
8	15	33	37	38	49
2	14	17	27	32	37
3	24	33	35	44	49
3	5	6	8	16	17
1	21	23	24	36	44
3	4	11	17	19	20
11	19	24	42	46	47
1	8	12	22	23	31
1	21	24	27	45	49
2	12	13	17	19	25
3	6	29	31	41	45
16	18	19	24	31	35
5	6	18	19	26	44
1	8	12	17	27	29
20	23	28	35	36	42
5	6	10	11	22	24
5	14	17	33	37	43
1	5	8	16	25	28
11	13	24	26	41	42
1	7	26	30	31	34
6	10	18	27	41	48
6	12	14	22	32	37
14	17	29	33	44	48
5	6	7	10	19	29
11	29	30	31	48	49
7	9	11	14	22	28
3	6	33	37	42	43
6	12	16	21	24	32
20	24	27	31	45	48
6	13	19	20	22	31
3	19	28	29	36	41
9	15	18	20	36	37
7	8	10	31	32	38
1	6	12	16	26	30
8	31	32	33	43	46
5	6	11	14	15	16
1	14	30	35	37	49
15	16	18	21	30	33
7	9	17	36	37	44
2	12	21	25	27	28
8	17	19	20	23	29
7	9	10	15	16	21
6	12	23	28	33	48
11	25	26	29	31	34
3	15	22	30	36	48
2	10	14	24	26	35
8	15	31	38	39	48
1	2	8	16	24	32
1	10	11	15	38	48
3	9	10	11	13	23
3	14	19	20	36	46
3	5	8	10	12	36
2	5	9	24	34	42
3	5	8	13	16	32
15	28	38	39	44	46
2	5	9	10	17	24
13	15	19	25	38	43
6	10	18	19	26	29
10	12	15	34	35	49
2	3	4	7	10	36
30	31	37	38	45	48
8	12	19	20	21	29
3	5	7	16	34	48
10	16	17	28	30	32
9	12	19	24	37	38
1	8	11	13	20	22
7	14	33	34	35	45
8	18	27	28	30	37
3	7	18	26	38	43
5	6	20	27	31	36
1	3	13	21	24	49
3	5	9	16	22	26
2	24	26	30	38	42
8	10	20	23	27	32
5	9	11	18	19	48
16	18	21	22	27	32
13	20	22	29	39	46
1	3	5	17	24	30
1	2	21	23	30	38
1	12	16	19	22	26
4	20	26	33	39	40
1	6	10	16	18	27
2	15	16	22	30	35
7	8	16	23	26	30
2	3	10	31	32	42
5	17	23	24	26	28
4	10	11	15	20	25
8	17	19	20	26	32
4	5	8	15	36	39
2	9	15	17	25	29
7	9	29	42	46	49
6	10	11	23	26	28
6	7	16	24	46	48
4	12	14	26	27	32
12	23	28	30	45	47
6	11	21	22	31	35
14	22	24	30	41	45
6	8	12	15	19	25
17	28	32	33	37	49
4	19	20	23	25	27
1	27	29	38	44	45
3	5	9	10	33	35
3	4	11	16	22	32
3	5	6	10	17	26
3	6	13	18	38	39
4	19	22	23	25	35
10	18	20	26	43	46
1	12	18	20	21	28
13	19	22	28	34	40
2	3	13	16	17	24
6	19	22	26	35	36
4	6	17	20	22	28
14	17	42	45	46	47
9	10	13	21	25	33
14	16	17	30	36	48
1	3	12	20	21	22
5	12	22	23	33	37
7	8	11	23	24	27
1	5	7	34	42	46
4	10	15	17	26	28
1	5	13	30	41	46
3	9	10	16	18	20
1	6	14	24	40	47
12	17	18	20	26	28
5	14	23	29	32	33
2	12	13	28	31	32
2	8	11	17	19	39
8	13	18	19	20	35
6	7	15	20	27	34
3	6	7	8	19	20
10	16	17	31	42	43
1	3	15	23	25	32
1	20	29	34	38	39
3	6	11	12	15	25
21	40	41	44	48	49
1	2	8	9	16	21
1	11	14	37	38	39
7	10	12	17	26	27
10	21	27	34	37	40
9	15	16	18	19	20
7	13	17	20	23	43
2	7	16	25	27	30
15	17	18	24	31	44
5	12	15	18	26	30
2	26	29	36	39	49
1	5	7	10	12	23
3	6	36	37	38	49
6	8	22	24	32	34
17	23	33	37	40	42
7	22	26	28	29	31
10	13	17	21	46	48
2	3	13	22	32	35
7	9	10	19	43	45
2	7	25	27	30	33
11	12	19	21	36	49
4	7	8	15	22	24
4	10	13	30	33	42
5	8	14	16	21	30
19	32	33	34	40	49
1	4	10	17	26	28
7	9	16	38	44	49
6	11	16	21	24	35
1	14	20	22	40	45
4	6	21	23	27	29
12	15	29	34	36	47
2	6	8	12	13	19
5	9	12	23	32	46
6	16	18	20	33	35
5	12	14	38	44	48
20	24	25	28	29	34
5	7	21	31	42	48
1	4	7	20	21	30
2	4	28	38	40	43
9	12	15	25	26	27
5	11	22	40	47	48
5	15	17	18	21	35
3	5	11	13	33	42
14	17	18	26	28	31
1	4	6	17	25	41
13	15	16	17	27	30
11	15	19	22	38	49
9	14	18	19	21	31
12	29	31	37	39	45
4	14	15	22	24	32
5	8	16	18	21	47
18	28	30	31	33	34
4	10	14	16	35	46
1	5	11	12	15	26
3	10	20	33	40	47
4	5	15	17	19	25
10	18	26	35	46	48
3	17	21	23	24	26
4	6	10	22	30	43
9	11	13	22	24	26
2	6	22	25	35	36
11	13	18	28	31	32
22	27	36	37	39	47
1	3	4	8	12	22
1	5	7	14	41	45
5	12	14	24	25	29
8	10	23	32	36	43
1	2	5	6	8	14
1	21	27	34	35	41
1	3	7	14	16	31
11	13	17	29	32	38
3	16	20	26	28	36
4	23	24	26	31	47
8	12	19	20	21	24
1	2	6	7	35	40
1	2	7	12	16	17
5	12	18	33	37	47
1	3	5	6	9	12
9	24	26	30	36	37
3	8	13	18	24	30
1	16	20	21	32	47
13	22	24	30	32	36
5	11	29	32	43	48
2	8	11	12	18	19
8	13	14	21	31	43
4	5	16	21	25	33
6	15	17	23	35	44
6	14	17	20	24	36
6	22	24	32	45	47
1	2	6	8	10	11
9	13	28	32	42	47
10	11	16	18	19	27
21	25	28	32	44	45
5	7	11	33	34	35
1	6	22	30	31	36
5	7	15	16	21	31
3	7	19	39	41	46
2	6	21	25	28	34
2	14	15	33	38	49
4	9	12	17	22	25
10	32	36	37	39	44
3	4	5	12	21	25
3	7	12	22	25	31
5	6	9	10	11	16
3	7	16	24	28	46
6	12	13	14	21	22
10	15	23	27	32	33
5	7	12	24	25	27
6	19	22	40	41	46
5	6	7	8	21	24
2	9	17	21	27	45
7	8	11	17	25	33
15	17	31	32	40	47
4	15	19	28	33	36
1	7	8	11	15	36
1	5	15	17	18	28
3	19	20	28	38	43
6	13	18	20	26	34
9	15	33	37	42	49
6	7	13	15	16	18
2	16	17	26	30	33
1	4	12	14	26	27
2	3	11	16	38	40
6	9	10	21	23	29
2	23	27	30	46	48
1	4	7	10	13	19
13	15	24	30	43	47
2	3	12	17	24	33
9	19	21	29	44	46
